state,county,year,cases,fips,size,prcp,avtemp,log.size,log.cases
North Carolina,Alleghany County,2008,0,37005,11025,1115.0820617675781,11.086095641641055,4.0423785981398765,0
North Carolina,Anson County,2008,0,37007,25189,1314.4121185302733,16.16050782203674,4.401210926406311,0
North Carolina,Ashe County,2008,2,37009,25691,1125.1579009025327,10.594444844030566,4.409781009133202,0.47712125471966244
North Carolina,Avery County,2008,0,37011,17915,1207.4854514382102,9.687873666936701,4.25321681250213,0
North Carolina,Beaufort County,2008,0,37013,46343,1174.9661498169799,16.928772412813625,4.665984144285073,0
North Carolina,Bertie County,2008,0,37015,19466,1016.9168362087673,16.18923505147298,4.28927671903936,0
North Carolina,Bladen County,2008,0,37017,32411,1306.3528900146484,16.755584374070168,4.510692430840357,0
North Carolina,Brunswick County,2008,1,37019,104122,1179.4259833133583,17.380442864967115,5.017542501548433,0.3010299956639812
North Carolina,Buncombe County,2008,2,37021,229373,945.5381528983996,12.25117881552687,5.36054229481578,0.47712125471966244
North Carolina,Burke County,2008,0,37023,89282,1056.9501351021431,13.830546095564559,4.950763910303574,0
North Carolina,Cabarrus County,2008,1,37025,168559,1269.8335062662761,15.465499941507975,5.2267519460945255,0.3010299956639812
North Carolina,Caldwell County,2008,1,37027,79862,1161.4577001623206,13.490354228664089,4.902340182117868,0.3010299956639812
North Carolina,Camden County,2008,0,37029,9632,1130.4949978915129,16.156977198340677,3.9837164739137494,0
North Carolina,Carteret County,2008,0,37031,63547,1360.8443251147712,17.408911223264084,4.803095052699637,0
North Carolina,Caswell County,2008,0,37033,23189,1196.2859382629395,14.592378854751587,4.365282020572183,0
North Carolina,Catawba County,2008,0,37035,157507,1126.4026253683526,14.678401394894248,5.197299859673673,0
North Carolina,Chatham County,2008,1,37037,63373,1221.0457830866542,15.400553187099073,4.8019042665793465,0.3010299956639812
North Carolina,Cherokee County,2008,0,37039,26561,1299.1498608059353,13.22409545050727,4.424244421837034,0
North Carolina,Chowan County,2008,0,37041,14688,1047.8063659667969,16.3488656390797,4.166962663857167,0
North Carolina,Clay County,2008,0,37043,10301,1189.1010321255387,12.363301704669821,4.01287938717129,0
North Carolina,Cleveland County,2008,3,37045,99034,992.7288680538054,15.153838680636499,4.995784320631764,0.6020599913279624
North Carolina,Columbus County,2008,0,37047,54293,1276.8064971701071,16.88470495182232,4.7347438395825385,0
North Carolina,Craven County,2008,0,37049,97401,1225.9689480965599,17.054767123439856,4.988563415731311,0
North Carolina,Cumberland County,2008,2,37051,310686,1324.9465955369017,16.70403318202242,5.492321683703206,0.47712125471966244
North Carolina,Currituck County,2008,0,37053,24160,1202.2131893076796,16.143455809735237,4.383096929949094,0
North Carolina,Dare County,2008,1,37055,34052,1452.0822072214894,16.889367809543362,4.532142624720334,0.3010299956639812
North Carolina,Davidson County,2008,0,37057,157991,1100.8851334855362,14.895452099877435,5.1986323479565515,0
North Carolina,Davie County,2008,0,37059,41082,1043.0971374511719,14.288017908732096,4.613651578250963,0
North Carolina,Duplin County,2008,0,37061,53025,1262.6706967561142,16.597644922007685,4.724480677188599,0
North Carolina,Durham County,2008,1,37063,263048,1288.3058369954426,15.25899734099706,5.420035004128746,0.3010299956639812
North Carolina,Edgecombe County,2008,0,37065,52399,1011.3549965752495,15.960053218735588,4.719322998842009,0
North Carolina,Forsyth County,2008,3,37067,355140,1045.5677464444873,14.438757009909187,5.5503995903554975,0.6020599913279624
North Carolina,Franklin County,2008,0,37069,59029,1187.0956070963541,15.367709973653158,4.771065425976395,0
North Carolina,Gaston County,2008,0,37071,206833,1102.240361993963,15.67660680250688,5.315619831203995,0
North Carolina,Gates County,2008,0,37073,11746,1105.0418520326969,15.880841043260363,4.069889996506938,0
North Carolina,Graham County,2008,0,37075,7980,1437.6542263454862,11.971021291944716,3.9020028913507296,0
North Carolina,Granville County,2008,0,37077,57087,1212.7172430630387,14.920802653520957,4.756537220836789,0
North Carolina,Greene County,2008,0,37079,20654,1082.2430589463975,16.60779407289293,4.3150041726848976,0
North Carolina,Guilford County,2008,2,37081,474108,1135.4135239545037,14.967648749258004,5.675877283575742,0.47712125471966244
North Carolina,Halifax County,2008,0,37083,55094,1101.405753657503,15.696338032776454,4.741104304681612,0
North Carolina,Harnett County,2008,0,37085,112025,1308.7410859257343,16.31800610186106,5.049314952585081,0
North Carolina,Haywood County,2008,0,37087,56875,1185.834577813206,10.751565864287228,4.754921409665169,0
North Carolina,Henderson County,2008,0,37089,102383,1090.9944621494838,13.090968642915998,5.010227850984466,0
North Carolina,Hertford County,2008,0,37091,23357,1033.6136124407658,15.689075126022589,4.368417060738562,0
North Carolina,Hoke County,2008,0,37093,43648,1309.541968173668,16.369913820360527,4.639964348640366,0
North Carolina,Hyde County,2008,0,37095,5260,1252.0494053727489,16.64055258540784,3.7209857441537393,0
North Carolina,Iredell County,2008,0,37097,155613,1110.488568987165,14.237991897427307,5.192045875381371,0
North Carolina,Jackson County,2008,0,37099,36789,1342.1922407007928,11.181117598690204,4.565717982982409,0
North Carolina,Johnston County,2008,2,37101,163311,1209.1843950995083,16.00071694933135,5.213015438125579,0.47712125471966244
North Carolina,Jones County,2008,1,37103,9960,1174.922020069067,16.643179299174875,3.998259338423699,0.3010299956639812
North Carolina,Lee County,2008,2,37105,59135,1217.5211249457466,15.795654005474514,4.7718446011470075,0.47712125471966244
North Carolina,Lenoir County,2008,0,37107,56674,1144.9420290154926,16.653596813395872,4.753383865837578,0
North Carolina,Lincoln County,2008,0,37109,74742,1114.3670618393842,15.043320992413689,4.87356471483209,0
North Carolina,McDowell County,2008,0,37111,43912,1136.61999967205,13.001459022066486,4.642583217773558,0
North Carolina,Macon County,2008,0,37113,33102,1323.4872835889275,12.071093571038894,4.519854234341383,0
North Carolina,Madison County,2008,0,37115,20370,956.7589077884204,11.82532077946075,4.308991029000164,0
North Carolina,Martin County,2008,0,37117,23487,1101.6246891021729,16.361896440386772,4.370827547784376,0
North Carolina,Mecklenburg County,2008,2,37119,892456,1219.1691927523227,15.758549071647025,5.950586813660139,0.47712125471966244
North Carolina,Mitchell County,2008,0,37121,15691,1108.4187488555908,10.50812503695488,4.195650622404186,0
North Carolina,Montgomery County,2008,0,37123,27707,1101.7406748178844,15.673670536762959,4.4425895047075805,0
North Carolina,Moore County,2008,0,37125,86031,1203.1563631924716,15.81233827417547,4.934654971046216,0
North Carolina,Nash County,2008,0,37127,94125,1160.5601225703595,15.645034640668387,4.973704989208757,0
North Carolina,New Hanover County,2008,1,37129,192698,1347.9459381103516,17.672690093517303,5.2848772071646835,0.3010299956639812
North Carolina,Northampton County,2008,1,37131,20459,1118.219466670867,15.523198948111585,4.310884402343126,0.3010299956639812
North Carolina,Onslow County,2008,0,37133,169233,1315.2789174397788,16.69154494603475,5.228485053268536,0
North Carolina,Orange County,2008,1,37135,126985,1268.4280285444415,15.187922821670282,5.103752423302661,0.3010299956639812
North Carolina,Pamlico County,2008,0,37137,12430,1261.8640876538825,17.42406821973396,4.094471128641644,0
North Carolina,Pasquotank County,2008,0,37139,41442,1114.0517159598214,16.22474534170968,4.61744070638979,0
North Carolina,Pender County,2008,0,37141,51234,1298.1828240547472,16.938853038176326,4.709558263940217,0
North Carolina,Perquimans County,2008,0,37143,12772,1122.0512159394054,16.28336273751608,4.106258909867408,0
North Carolina,Person County,2008,0,37145,37501,1210.315938949585,14.538952559232712,4.57404284875949,0
North Carolina,Pitt County,2008,2,37147,155935,1070.960646762643,16.609219581850112,5.1929436046106865,0.47712125471966244
North Carolina,Polk County,2008,0,37149,19232,1143.4479423971736,14.818463129155775,4.2840244503226454,0
North Carolina,Randolph County,2008,1,37151,140963,1140.2508116026183,15.35865542265746,5.149105133899851,0.3010299956639812
North Carolina,Richmond County,2008,1,37153,46028,1354.7791288071785,16.13901745063671,4.6630221044217945,0.3010299956639812
North Carolina,Robeson County,2008,0,37155,128696,1374.724155970982,16.783578509376163,5.10956504880863,0
North Carolina,Rockingham County,2008,0,37157,92114,1126.299771012931,14.252421905254495,4.964325641713437,0
North Carolina,Rowan County,2008,3,37159,139739,1153.5895845596106,14.718642692043357,5.145317631031993,0.6020599913279624
North Carolina,Rutherford County,2008,0,37161,63436,1065.1712809717933,14.70429215320321,4.802335790439813,0
North Carolina,Sampson County,2008,0,37163,63437,1370.1813383166423,16.653833619700183,4.802342636569122,0
North Carolina,Scotland County,2008,0,37165,36480,1492.9780137803818,16.536945300632052,4.562054829656379,0
North Carolina,Stanly County,2008,0,37167,59685,1143.9975405833761,15.656987768704774,4.7758651982020695,0
North Carolina,Stokes County,2008,0,37169,46140,1077.521280343192,13.642656612396241,4.664077590185075,0
North Carolina,Surry County,2008,0,37171,72388,977.2086053892624,13.4363192624824,4.859666577720273,0
North Carolina,Swain County,2008,0,37173,13377,1363.5725723657852,11.584013376480494,4.126358727069269,0
North Carolina,Transylvania County,2008,1,37175,30155,1430.2169499801378,11.785461199485649,4.479359332806972,0.3010299956639812
North Carolina,Tyrrell County,2008,0,37177,4104,1348.3346515523976,16.406681718497442,3.61320735210376,0
North Carolina,Union County,2008,0,37179,193400,1140.9010059086963,16.10924826727973,5.286456469746983,0
North Carolina,Vance County,2008,0,37181,42990,1171.376924954928,14.810242579533504,4.633367445117007,0
North Carolina,Wake County,2008,3,37183,868068,1151.1234135821583,15.77834076610038,5.938553746913872,0.6020599913279624
North Carolina,Warren County,2008,0,37185,19530,1168.329997907366,15.36394705091204,4.290702243287854,0
North Carolina,Washington County,2008,0,37187,12959,1149.0876242016989,16.5907468038892,4.11257148986498,0
North Carolina,Watauga County,2008,2,37189,45421,1156.1940793407207,10.3369549731819,4.657256691523987,0.47712125471966244
North Carolina,Wayne County,2008,2,37191,113419,1269.615727122237,16.46692322521675,5.054685813851087,0.47712125471966244
North Carolina,Wilkes County,2008,0,37193,66725,1074.4782109941755,13.29818047795977,4.824288582459546,0
North Carolina,Wilson County,2008,1,37195,77692,1124.5233868097855,16.086988659228307,4.890376301494253,0.3010299956639812
North Carolina,Yadkin County,2008,0,37197,37701,961.3412722323803,13.807896269128678,4.5763528698005445,0
North Carolina,Yancey County,2008,0,37199,18539,1135.8453174347574,10.715116115326577,4.268086304447384,0
North Dakota,Adams County,2008,0,38001,2270,456.84666660853793,5.547111125219436,3.3560258571931225,0
North Dakota,Barnes County,2008,0,38003,10753,587.7849619074385,3.6744744749956353,4.031529645803423,0
North Dakota,Benson County,2008,0,38005,6864,662.5930599496385,2.8679831274284804,3.836577274840649,0
North Dakota,Billings County,2008,0,38007,798,312.74130020141604,5.558678965568543,2.9020028913507296,0
North Dakota,Bottineau County,2008,0,38009,6319,478.72070918522826,2.78338697024271,3.8006483553639883,0
North Dakota,Bowman County,2008,0,38011,3038,352.30202014629657,5.438886617238705,3.4825877695267677,0
North Dakota,Burke County,2008,0,38013,1796,453.6454491993738,3.1655601887475875,3.2543063323312857,0
North Dakota,Burleigh County,2008,0,38015,78445,501.78136425864574,4.516915092696102,4.8945652673415445,0
North Dakota,Cass County,2008,7,38017,140216,709.7201335311332,3.966467477950543,5.146797573653734,0.9030899869919435
North Dakota,Cavalier County,2008,0,38019,3767,605.5878038790637,1.5928331705240102,3.5759956202032677,0
North Dakota,Dickey County,2008,0,38021,5262,594.8409894307455,4.903855681419373,3.721150843749684,0
North Dakota,Divide County,2008,0,38023,1998,411.89504542919474,3.5398599029681006,3.3005954838899636,0
North Dakota,Dunn County,2008,0,38025,3315,393.09147040219233,5.333053253551218,3.520483532740792,0
North Dakota,Eddy County,2008,0,38027,2375,611.9604454040527,3.366523416978972,3.3756636139608855,0
North Dakota,Emmons County,2008,0,38029,3445,518.5631524636327,4.89998834876604,3.5371892262436444,0
North Dakota,Foster County,2008,0,38031,3376,561.9430083081238,3.600401962610116,3.5284024379536176,0
North Dakota,Golden Valley County,2008,0,38033,1638,297.144156123815,5.749904021788179,3.2143138974244,0
North Dakota,Grand Forks County,2008,2,38035,66703,591.869474712171,2.9876619485708384,4.824145366962221,0.47712125471966244
North Dakota,Grant County,2008,0,38037,2381,474.25757839110486,5.282824257253363,3.37675939540488,0
North Dakota,Griggs County,2008,0,38039,2340,582.5332113237523,3.1573523176250173,3.369215857410143,0
North Dakota,Hettinger County,2008,0,38041,2342,414.5680829052511,5.39643702223965,3.369586890736344,0
North Dakota,Kidder County,2008,0,38043,2265,527.3877511342366,3.9645296782255173,3.3550682063488506,0
North Dakota,LaMoure County,2008,0,38045,3972,565.2269900286639,4.527560547546104,3.5990092398233435,0
North Dakota,Logan County,2008,0,38047,1925,499.37126894350405,4.280865922806755,3.2844307338445193,0
North Dakota,McHenry County,2008,0,38049,5193,546.20441491108,3.2593691844885844,3.715418322595056,0
North Dakota,McIntosh County,2008,0,38051,2647,554.3362486703055,4.562151046026321,3.422753941301348,0
North Dakota,McKenzie County,2008,0,38053,5610,341.1300767920483,5.5145179659014,3.7489628612561616,0
North Dakota,McLean County,2008,0,38055,8363,469.2374762398856,4.367076684747423,3.92236209678479,0
North Dakota,Mercer County,2008,0,38057,7866,441.88583051978645,4.930753585681244,3.895753942073728,0
North Dakota,Morton County,2008,0,38059,26184,459.07847718196126,4.969195774419984,4.418035992299948,0
North Dakota,Mountrail County,2008,0,38061,6569,438.2719947401954,3.8157929749230712,3.8174992618677583,0
North Dakota,Nelson County,2008,0,38063,3171,598.262674376022,2.683238601961801,3.501196242027089,0
North Dakota,Oliver County,2008,0,38065,1668,419.5657932342045,4.900042647407169,3.22219604630172,0
North Dakota,Pembina County,2008,0,38067,7455,624.2510292202819,2.40101674432848,3.8724476477890133,0
North Dakota,Pierce County,2008,0,38069,4072,560.6167620230412,2.8235273798882674,3.6098077693287025,0
North Dakota,Ramsey County,2008,0,38071,11288,636.21711396008,2.411610087243522,4.052617000746292,0
North Dakota,Ransom County,2008,1,38073,5659,638.3614181706935,4.522736640624058,3.752739693935328,0.3010299956639812
North Dakota,Renville County,2008,0,38075,2207,470.77019621196547,3.2830693627658643,3.343802333161655,0
North Dakota,Richland County,2008,0,38077,16356,742.3318077674279,4.496089091667762,4.213677101882299,0
North Dakota,Rolette County,2008,0,38079,13706,533.6788764953614,1.9157640367746354,4.136910727481376,0
North Dakota,Sargent County,2008,0,38081,4009,625.28076171875,4.774609473655964,3.6030360562505215,0
North Dakota,Sheridan County,2008,0,38083,1247,554.440612170161,4.094261057522832,3.0958664534785427,0
North Dakota,Sioux County,2008,0,38085,4134,536.1341704555492,5.60245290114053,3.6163704722912695,0
North Dakota,Slope County,2008,0,38087,667,281.37444464789496,5.61304408815172,2.824125833916549,0
North Dakota,Stark County,2008,0,38089,22517,348.3104893663194,5.42617294523451,4.352510527820731,0
North Dakota,Steele County,2008,0,38091,1805,627.9686014512006,3.0117151071043575,3.256477206241677,0
North Dakota,Stutsman County,2008,0,38093,20340,535.4052347342173,3.8900796392311654,4.3083509485867255,0
North Dakota,Towner County,2008,0,38095,2223,577.2566101074219,2.120582645469242,3.3469394626989906,0
North Dakota,Traill County,2008,0,38097,7912,624.902703819035,3.6202502820476794,3.898286278589123,0
North Dakota,Walsh County,2008,0,38099,10899,611.8219454872933,2.661038416368952,4.037386652582377,0
North Dakota,Ward County,2008,0,38101,56104,501.84529267980696,3.7280241568037806,4.748993825890726,0
North Dakota,Wells County,2008,0,38103,4150,587.1940586709569,3.570577627573258,3.6180480967120925,0
North Dakota,Williams County,2008,0,38105,19797,382.7095797699277,4.445034130374984,4.2965993830817855,0
Ohio,Adams County,2008,0,39001,28183,1202.748856977983,11.40127083388242,4.449987220643427,0
Ohio,Allen County,2008,0,39003,104826,1125.0664416897682,10.049405897817303,5.020469014098839,0
Ohio,Ashland County,2008,0,39005,54982,1101.2190903172348,9.233454501990115,4.740220533491551,0
Ohio,Ashtabula County,2008,0,39007,100973,1326.3839507521245,9.112612222370348,5.004205259736891,0
Ohio,Athens County,2008,1,39009,63199,1128.2099935842116,10.795445187147273,4.800710206479888,0.3010299956639812
Ohio,Auglaize County,2008,0,39011,46748,1147.6403556034484,10.073445435228018,4.669763035368028,0
Ohio,Belmont County,2008,0,39013,68063,1138.5216843938254,10.304876993937665,4.832911087497549,0
Ohio,Brown County,2008,0,39015,43909,1184.6008743286134,11.360882306098938,4.642553546431938,0
Ohio,Butler County,2008,1,39017,360775,1130.121542487346,11.29630455500643,5.557236435360423,0.3010299956639812
Ohio,Carroll County,2008,1,39019,28677,1114.9787768983003,9.940417440314041,4.457533716326554,0.3010299956639812
Ohio,Champaign County,2008,0,39021,39718,1141.3710712139423,9.887029515779936,4.59898737147409,0
Ohio,Clark County,2008,1,39023,139818,1105.0892997875549,10.254928337900262,5.145563085554568,0.3010299956639812
Ohio,Clermont County,2008,0,39025,195417,1169.0427754720051,12.026820023854574,5.2909623418036675,0
Ohio,Clinton County,2008,0,39027,43152,1133.9649985177177,10.907014897891454,4.635000929108816,0
Ohio,Columbiana County,2008,1,39029,108106,1025.97404565704,9.499170378352819,5.033849798435999,0.3010299956639812
Ohio,Coshocton County,2008,0,39031,35917,1092.7669275457208,10.15540104562586,4.555300054669641,0
Ohio,Crawford County,2008,0,39033,43738,1139.926771594632,9.537459742638372,4.640858920246602,0
Ohio,Cuyahoga County,2008,8,39035,1282880,1199.7244026692708,9.971406682332356,6.108186034570427,0.9542425094393249
Ohio,Darke County,2008,0,39037,51988,1144.929108344184,9.95727038913303,4.715903110265449,0
Ohio,Defiance County,2008,0,39039,38524,1071.3596956623135,9.35872453718043,4.585731374188159,0
Ohio,Delaware County,2008,1,39041,164913,1047.8021449497767,10.603611877986364,5.217254892186242,0.3010299956639812
Ohio,Erie County,2008,0,39043,77339,1076.7290014648438,10.008312511444093,4.888398552307907,0
Ohio,Fairfield County,2008,0,39045,142299,1212.7798794130736,10.737226256841346,5.153201848109528,0
Ohio,Fayette County,2008,0,39047,28198,1142.7848463058472,10.677169263362885,4.450218306199989,0
Ohio,Franklin County,2008,1,39049,1135643,1072.2891673368565,11.157595612021053,6.055241828296554,0.3010299956639812
Ohio,Fulton County,2008,1,39051,42429,1029.5423884605293,9.132902358894917,4.627662796093748,0.3010299956639812
Ohio,Gallia County,2008,0,39053,30889,1186.0796264648438,11.670895922183991,4.489803848686308,0
Ohio,Geauga County,2008,1,39055,98817,1376.990955171131,8.540637530977763,4.994831664942765,0.3010299956639812
Ohio,Greene County,2008,1,39057,159356,1116.3662452697754,10.882983699440956,5.2023684199769,0.3010299956639812
Ohio,Guernsey County,2008,0,39059,40182,1136.9092018821023,10.69008282097903,4.604031549319823,0
Ohio,Hamilton County,2008,6,39061,853508,1186.1752965590533,12.069239574320177,5.931207596147381,0.8450980400142568
Ohio,Hancock County,2008,0,39063,74367,1052.6557854903372,10.062280263398822,4.871380262195769,0
Ohio,Hardin County,2008,0,39065,31804,1168.6877012510558,10.029873345349285,4.5024817447857,0
Ohio,Harrison County,2008,0,39067,15365,1094.4652208926072,10.127751848590908,4.186532564592397,0
Ohio,Henry County,2008,0,39069,28824,1077.750948466952,9.630057577102903,4.459754249114512,0
Ohio,Highland County,2008,1,39071,42402,1105.7374984077785,11.043623996817548,4.627386341698366,0.3010299956639812
Ohio,Hocking County,2008,0,39073,28968,1193.1055569118923,10.50026622083452,4.461918511808955,0
Ohio,Holmes County,2008,0,39075,41475,1013.7922347219367,9.599156229119552,4.617786394696398,0
Ohio,Huron County,2008,0,39077,60067,1167.5786071004748,9.461881311633919,4.778635941985962,0
Ohio,Jackson County,2008,0,39079,33384,1191.5406616210937,11.06330140431722,4.523538371703652,0
Ohio,Jefferson County,2008,1,39081,68242,1069.3098361107611,10.32005379276891,4.834051746416144,0.3010299956639812
Ohio,Knox County,2008,0,39083,59373,1035.042389609597,9.523412357677113,4.773588993519778,0
Ohio,Lake County,2008,0,39085,235854,1370.3069809422348,9.899552952159535,5.372643246124212,0
Ohio,Lawrence County,2008,0,39087,62692,1142.0578630719865,11.730835069928851,4.797212124921249,0
Ohio,Licking County,2008,1,39089,157617,1184.5229148494386,10.136345492983327,5.197603057113091,0.3010299956639812
Ohio,Logan County,2008,0,39091,46537,1150.5158658854166,9.933773333231608,4.6677983831312035,0
Ohio,Lorain County,2008,2,39093,304639,1197.2630261872944,9.800719298814473,5.483785501103032,0.47712125471966244
Ohio,Lucas County,2008,3,39095,464938,1040.755692232572,9.688965386610764,5.667395043098295,0.6020599913279624
Ohio,Madison County,2008,0,39097,41856,1042.3434944152832,10.530576002597808,4.621757722308154,0
Ohio,Mahoning County,2008,1,39099,238609,1042.449485583183,9.13466392419277,5.377686820627792,0.3010299956639812
Ohio,Marion County,2008,0,39101,65629,1100.1483853247857,10.020196253253568,4.817095786890008,0
Ohio,Medina County,2008,0,39103,171861,1144.2936164008247,9.495846629142761,5.235177334473905,0
Ohio,Meigs County,2008,0,39105,22730,1213.947751937374,11.318594701828495,4.356599435724971,0
Ohio,Mercer County,2008,0,39107,40760,1106.7532942922492,10.041663420827765,4.610234175334389,0
Ohio,Miami County,2008,0,39109,101128,1154.2265564965421,10.502687829439758,5.004871418319911,0
Ohio,Monroe County,2008,0,39111,14208,1246.0045148822624,10.627375548994037,4.1525329484345255,0
Ohio,Montgomery County,2008,1,39113,534901,1150.4625651041667,10.983941701742319,5.728273409811405,0.3010299956639812
Ohio,Morgan County,2008,0,39115,14358,1132.2742900545634,10.648891554938423,4.157093948997081,0
Ohio,Morrow County,2008,1,39117,34576,1019.9072391904633,9.71067527244831,4.538774749539166,0.3010299956639812
Ohio,Muskingum County,2008,0,39119,84986,1138.8797983022837,10.712902224980867,4.9293473889670265,0
Ohio,Noble County,2008,0,39121,14264,1194.905524865905,10.650666051836156,4.154241330167298,0
Ohio,Ottawa County,2008,0,39123,40989,1019.7498109106924,10.08620834350586,4.612667323054741,0
Ohio,Paulding County,2008,0,39125,19069,1073.0312399668237,9.355368143891635,4.280327918747676,0
Ohio,Perry County,2008,0,39127,35443,1267.2545594332512,10.406648485284103,4.549530474736012,0
Ohio,Pickaway County,2008,0,39129,54579,1132.4757461547852,11.07575627565384,4.737025574234932,0
Ohio,Pike County,2008,0,39131,27909,1132.368490140732,11.16000738535842,4.445744275676652,0
Ohio,Portage County,2008,1,39133,156639,1069.4098703891416,9.06646513637108,5.194899901885849,0.3010299956639812
Ohio,Preble County,2008,0,39135,41651,1225.675571986607,10.255657141549246,4.619625432856092,0
Ohio,Putnam County,2008,0,39137,34450,1135.5134213096217,9.777500529038278,4.537189226243645,0
Ohio,Richland County,2008,0,39139,125081,1108.9197486877442,9.352216148376465,5.097191344690706,0
Ohio,Ross County,2008,0,39141,76129,1166.7024370710426,10.990387417445673,4.881550125112709,0
Ohio,Sandusky County,2008,0,39143,60265,1009.9887673896656,9.93163674337822,4.780065160897359,0
Ohio,Scioto County,2008,0,39145,76453,1090.1653823032175,11.390047011836883,4.883394531708874,0
Ohio,Seneca County,2008,1,39147,56564,1084.9115830223159,9.769528096265132,4.752540113598297,0.3010299956639812
Ohio,Shelby County,2008,0,39149,48853,1137.0980570778918,9.947071488223859,4.68889123834017,0
Ohio,Stark County,2008,1,39151,380105,1004.8721248545545,9.779589561705894,5.579903582463213,0.3010299956639812
Ohio,Summit County,2008,1,39153,543315,1080.156983390687,9.687867073785691,5.735051695328773,0.3010299956639812
Ohio,Trumbull County,2008,2,39155,211156,1170.984447337963,9.055770061634204,5.324603426418609,0.47712125471966244
Ohio,Tuscarawas County,2008,1,39157,91261,1070.89470663838,10.15967959919195,4.960285223280631,0.3010299956639812
Ohio,Union County,2008,0,39159,48339,1062.6833771181778,10.48155228520783,4.684297661814824,0
Ohio,Van Wert County,2008,0,39161,28735,1115.7585780552456,9.77188926424299,4.458411201469716,0
Ohio,Vinton County,2008,0,39163,13219,1197.4295526760727,10.875449009795688,4.12119860258469,0
Ohio,Warren County,2008,0,39165,207425,1144.8338529146636,11.420628826434795,5.316861098763374,0
Ohio,Washington County,2008,0,39167,61200,1147.4007528981854,11.193720397128853,4.786751422145561,0
Ohio,Wayne County,2008,1,39169,114156,1049.4737372340926,9.506269581346627,5.057498742794376,0.3010299956639812
Ohio,Williams County,2008,0,39171,38109,1001.3634386062622,8.969430968165398,4.58102755280838,0
Ohio,Wood County,2008,2,39173,124989,1049.9621296334774,9.924782397899222,5.096871793411962,0.47712125471966244
Ohio,Wyandot County,2008,0,39175,22409,1141.6322195870537,9.825742070637052,4.35042247660771,0
Oklahoma,Adair County,2008,0,40001,21857,1561.277294921875,14.451988175336052,4.3395905522680405,0
Oklahoma,Alfalfa County,2008,0,40003,5565,991.821704399295,14.403520669394393,3.745465168670727,0
Oklahoma,Atoka County,2008,0,40005,14573,1057.8122518173116,16.182235616721854,4.16354896490181,0
Oklahoma,Beaver County,2008,0,40007,5242,551.4293166784931,13.505405117281907,3.719497016610582,0
Oklahoma,Beckham County,2008,1,40009,21494,666.5287357584635,15.316169719696045,4.332317244540979,0.3010299956639812
Oklahoma,Blaine County,2008,0,40011,12668,892.5275341624945,14.954512622994436,4.102708054699875,0
Oklahoma,Bryan County,2008,0,40013,40463,922.8735743613139,16.786577308264963,4.607058079006843,0
Oklahoma,Caddo County,2008,0,40015,29329,801.5552709828253,15.627116830452628,4.467297255551788,0
Oklahoma,Canadian County,2008,0,40017,106755,929.7880632267442,15.594303626422734,5.028388224882606,0
Oklahoma,Carter County,2008,0,40019,47716,711.1257676344651,16.84451405451848,4.678664029911573,0
Oklahoma,Cherokee County,2008,1,40021,45667,1484.2428032055236,15.038881577943501,4.659602482457889,0.3010299956639812
Oklahoma,Choctaw County,2008,0,40023,14885,1153.5253437963024,16.52358660204657,4.172748838982743,0
Oklahoma,Cimarron County,2008,0,40025,2585,362.3063019950435,12.877831905293014,3.412460547429961,0
Oklahoma,Cleveland County,2008,0,40027,240568,942.7296497433684,15.79231923125511,5.381237857635217,0
Oklahoma,Coal County,2008,0,40029,5672,987.5613878038195,15.900464137395224,3.75373622217501,0
Oklahoma,Comanche County,2008,0,40031,112249,702.566392729554,16.310495038575763,5.0501824806649696,0
Oklahoma,Cotton County,2008,0,40033,6267,698.0130449377972,16.95941344551418,3.797059694699971,0
Oklahoma,Craig County,2008,0,40035,15101,1617.2695265997024,13.915786507016136,4.17900570756482,0
Oklahoma,Creek County,2008,0,40037,69514,1102.5933573708605,15.082935326134981,4.842072279560508,0
Oklahoma,Custer County,2008,0,40039,26272,807.8333574567522,15.02987083707537,4.419493135439347,0
Oklahoma,Delaware County,2008,0,40041,40463,1691.0473512591739,14.484644875381932,4.607058079006843,0
Oklahoma,Dewey County,2008,0,40043,4416,856.8626369900173,14.436463250054253,3.6450290647211423,0
Oklahoma,Ellis County,2008,0,40045,3877,589.5097430889423,13.975920075636644,3.58849580100721,0
Oklahoma,Garfield County,2008,0,40047,58053,1040.7208481297348,14.581704769712506,4.763824667653932,0
Oklahoma,Garvin County,2008,0,40049,27128,831.2513220921036,16.26561016681766,4.43341777677003,0
Oklahoma,Grady County,2008,0,40051,51099,824.9264757205278,15.881167790828608,4.708412401138012,0
Oklahoma,Grant County,2008,0,40053,4448,1178.4026584201388,14.113071632385253,3.6481647785740012,0
Oklahoma,Greer County,2008,0,40055,5820,631.0171441717462,15.897149693834912,3.7649229846498886,0
Oklahoma,Harmon County,2008,0,40057,2834,729.3110112057457,16.079574391811708,3.4523998459114416,0
Oklahoma,Harper County,2008,0,40059,3385,608.8160247802734,14.026841377600645,3.529558673021163,0
Oklahoma,Haskell County,2008,0,40061,12266,1266.1811013693339,15.88165069412399,4.088702960351474,0
Oklahoma,Hughes County,2008,0,40063,13630,1038.0144749691613,15.866788797211228,4.134495855834674,0
Oklahoma,Jackson County,2008,0,40065,25336,600.7615724098025,16.471666306022584,4.403738050363856,0
Oklahoma,Jefferson County,2008,0,40067,6231,797.3221105173094,17.07042814832215,3.7945577512547617,0
